wbid	deletion	N2	deletionvsN2.log2.deseq	deletionvsN2.log2	deletionvsN2.log2.pval
Y57A10A.1	WBGene00013246	81.9789470276321	73.3108975603926	-0.130438219232052	0.161225790644035	0.967314420834831
Y57A10A.10	WBGene00013255	409.377883116453	536.874367975092	0.421938937270074	-0.391151365858128	0.967314420834831
Y57A10A.11	WBGene00004394	1.84226365914217	0.779903700264323	-1.20932407766585	1.24011164907786	0.967314420834831
Y57A10A.13	WBGene00013256	1755.54804183137	2378.46013335165	0.468893937984676	-0.438106366572735	0.967314420834831
Y57A10A.14	WBGene00013257	65.5887646638774	69.8201162907247	0.120981628452071	-0.0901940570401025	0.974582385851387
Y57A10A.15	WBGene00013258	270.110365167258	433.737694353767	0.714061396103151	-0.683273824691205	0.967314420834831
Y57A10A.16	WBGene00013259	167.918402495969	129.41605145832	-0.344956209479083	0.375743780891038	0.967314420834831
Y57A10A.18	WBGene00004167	8845.75743103688	13791.8666589261	0.671547716696739	-0.640760145284798	0.716094627081448
Y57A10A.19	WBGene00013260	1254.76202106836	1820.38954791484	0.567621011670969	-0.536833440259022	0.967314420834831
Y57A10A.2	WBGene00013247	47.7739426969444	29.0367460762939	-0.687556582609613	0.718344154021566	0.967314420834831
Y57A10A.20	WBGene00013261	179.893813037705	265.961208975413	0.594857842412416	-0.564070271000478	0.967314420834831
Y57A10A.23	WBGene00013263	1426.04636989356	1392.15383164219	-0.00391468598942133	0.0347022574013703	0.999390165847347
Y57A10A.24	WBGene00013264	30.7956740975753	41.6101852634724	0.464996575021395	-0.434209003609439	0.967314420834831
Y57A10A.25	WBGene00013265	293.72351760157	364.726536280081	0.343143957808288	-0.312356386396347	0.967314420834831
Y57A10A.26	WBGene00013266	2368.41936903191	1902.59895825941	-0.28516549258047	0.315953063992424	0.967314420834831
Y57A10A.27	WBGene00013267	294.736853663587	363.514745812708	0.333373993831028	-0.302586422419094	0.630610270355541
Y57A10A.28	WBGene00013268	338.74748788422	452.215749084975	0.447588560742099	-0.416800989330154	0.967314420834831
Y57A10A.29	WBGene00013269	264.243197336281	323.155949943759	0.321151794740695	-0.290364223328746	0.967314420834831
Y57A10A.3	WBGene00013248	16.2393307853835	12.5901789806678	-0.336405817197825	0.367193388609828	0.967314420834831
Y57A10A.30	WBGene00002063	67.8738187714303	48.7394340415351	-0.446978115368521	0.477765686780444	0.714055676196086
Y57A10A.31	WBGene00013270	950.885543517675	1695.75987265399	0.865375861676111	-0.834588290264167	0.953689287944365
Y57A10A.35	WBGene00013272	22.3225851521652	29.2961168131679	0.422992906519314	-0.392205335107359	0.974582385851387
Y57A10A.4	WBGene00013249	6.32236993015345	15.2758814539786	1.30350584392257	-1.27271827251066	0.465176477847312
Y57A10A.5	WBGene00013250	117.447615965393	129.821046237197	0.175294430725816	-0.144506859313873	0.969860353872811
Y57A10A.7	WBGene00013252	29.0672194414146	29.0629473184006	0.0305755172912505	0.000212054120640704	0.992016731436815
Y57A10A.8	WBGene00013253	360.391173032836	394.265118049265	0.160389971428704	-0.129602400016759	0.968720538283592
Y57A10A.9	WBGene00013254	968.809993332992	751.963094219066	-0.334764317925593	0.365551889337536	0.967314420834831
Y57A10B.1	WBGene00013273	39.9684955703899	79.8153442571968	1.02859042807545	-0.997802856663498	0.967314420834831
Y57A10B.2	WBGene00013274	0.362719732978314	0.608062078144589	0.776150955785887	-0.745363384373932	NA
Y57A10B.3	WBGene00013275	2.68811159096419	3.35311878105942	0.34969813192491	-0.318910560512929	0.975630991295216
Y57A10B.4	WBGene00013276	0.656194381158747	0.906113904411503	0.496356748789724	-0.465569177377695	NA
Y57A10B.5	WBGene00013277	0.664020016895339	2.43277866567748	1.90409400378505	-1.87330643237286	0.946146741114986
Y57A10B.6	WBGene00013278	390.484419390313	529.099146782636	0.469060677746614	-0.438273106334671	0.967314420834831
Y57A10B.7	WBGene00013279	0.186226790753612	0.789611736500128	2.11487036982383	-2.08408279841197	NA
Y57A10C.1	WBGene00013280	466.961522111368	354.351802407137	-0.367333717238095	0.398121288650038	0.967314420834831
Y57A10C.10	WBGene00013288	0.186229379438537	0.274926316556657	0.592751893259487	-0.561964321847542	NA
Y57A10C.11	WBGene00044047	226.60382977113	151.370628359745	-0.551299377608273	0.582086949020214	0.967314420834831
Y57A10C.3	WBGene00013281	0.584856910412735	0.496380398464254	-0.205849984301348	0.23663755571399	NA
Y57A10C.4	WBGene00013282	0.362720569109508	0.272190960426391	-0.383451833230872	0.414239404642818	NA
Y57A10C.6	WBGene00013284	626.925434606993	733.02138498094	0.256348997550177	-0.225561426138233	0.968931280850728
Y57A10C.7	WBGene00013285	0.362719151606038	0.459855549237119	0.373115399680361	-0.342327828267804	NA
Y57A10C.8	WBGene00013286	0.362719857217338	0.35467601607099	-0.00156638133461539	0.0323539527467656	NA
Y57A10C.9	WBGene00013287	2.11882057427658	5.61922724369995	1.43789789328844	-1.4071103218765	0.967314420834831
Y57E12AL.1	WBGene00021956	1957.4179171643	2032.8006299457	0.0853044885310061	-0.054516917119063	0.969860353872811
Y57E12AL.2	WBGene00021957	0.186229379438537	0.274926316556657	0.592751893259487	-0.561964321847542	NA
Y57E12AL.4	WBGene00021958	NA	NA	NA	NA	NA
Y57E12AL.5	WBGene00003164	762.004985311877	936.87473355373	0.328843297789839	-0.298055726377895	0.967314420834831
Y57E12AL.6	WBGene00021959	2140.84834252607	2124.35472567353	0.0196296605363657	0.0111579108755823	0.996665096154159
Y57E12AM.1	WBGene00021960	1831.09137998023	1776.38676048507	-0.0129704947486979	0.0437580661606417	0.995392905679579
Y57E12AR.1	WBGene00044612	54.0871763777702	105.351140769469	0.992635018884083	-0.961847447472135	0.967314420834831
Y57E12B.1	WBGene00021961	NA	NA	NA	NA	NA
Y57E12B.3	WBGene00021963	113.968047125272	175.237002390405	0.651465615549559	-0.62067804413761	0.967314420834831
Y57E12B.4	WBGene00021964	0.186229379438537	0.274926316556657	0.592751893259487	-0.561964321847542	NA
Y57G11A.1	WBGene00013289	2093.69610053684	3588.58130891221	0.80814912996664	-0.777361558554691	0.967314420834831
Y57G11A.2	WBGene00013290	1.50584147675167	37.5370681531785	4.67046173631031	-4.63967416489841	0.1691005954279
Y57G11A.4	WBGene00013292	31.798518408889	65.3350103741103	1.06968430450898	-1.03889673309704	0.967314420834831
Y57G11A.5	WBGene00013293	0.186227963999595	1.68338321951525	3.20700958327308	-3.17622201186102	0.967314420834831
Y57G11B.1	WBGene00013294	0.186227418374983	2.75098389775882	3.91559786410515	-3.88481029269335	0.585649443242042
Y57G11B.2	WBGene00013295	21.8836987636166	32.0362925352158	0.580638168222216	-0.549850596810264	0.967314420834831
Y57G11B.3	WBGene00013296	0.186229819131964	0.350578870948511	0.943442524460366	-0.912654953048419	NA
Y57G11B.5	WBGene00013297	0.18622665075961	1.55070099030506	3.0885766450457	-3.05778907363375	0.681575732211268
Y57G11B.6	WBGene00013298	9.66999215462096	16.0924801767374	0.765587638760346	-0.734800067348391	0.967314420834831
Y57G11B.7	WBGene00013299	0.186229379438537	0.274926316556657	0.592751893259487	-0.561964321847542	NA
Y57G11B.97	WBGene00077763	3.71378054347372	5.7801667020327	0.669010107213283	-0.638222535801336	0.968931280850728
Y57G11C.1	WBGene00001818	0.362719801816998	0.218921219329348	-0.697656139435022	0.72844371084697	NA
Y57G11C.10	WBGene00001558	5298.98158178797	7230.16555949287	0.479101141561224	-0.448313570149278	0.0786170132759846
Y57G11C.11	WBGene00000763	277.155129017757	229.5617232465	-0.241024025486885	0.271811596898834	0.967314420834831
Y57G11C.1130	WBGene00194649	NA	NA	NA	NA	NA
Y57G11C.1131	WBGene00194661	6.60281402856102	7.71331970567013	0.255058468793444	-0.22427089738149	0.969860353872811
Y57G11C.1134	WBGene00194923	3.03987281038239	6.46502493963339	1.11943254489724	-1.0886449734853	0.967314420834831
Y57G11C.12	WBGene00013308	2107.98620198247	2201.5331116753	0.093430690674889	-0.062643119262947	0.967314420834831
Y57G11C.13	WBGene00000192	1925.50772107439	1314.84437504409	-0.519559284519292	0.550346855931241	0.000982485351975688
Y57G11C.14	WBGene00013310	6.5951029546292	7.30826313531511	0.178920969572536	-0.148133398160588	0.975760704958124
Y57G11C.15	WBGene00013311	12603.7231637404	14963.0820662598	0.278344969200785	-0.247557397788841	0.967314420834831
Y57G11C.16	WBGene00004487	4807.94121641568	5956.39941531067	0.339808813400176	-0.309021241988231	0.967314420834831
Y57G11C.17	WBGene00013312	130.57815361383	167.031852138679	0.385997268184659	-0.355209696772711	0.975630991295216
Y57G11C.18	WBGene00013313	0.18622936134811	0.272190420537235	0.578323315537107	-0.547535744125161	NA
Y57G11C.2	WBGene00013300	0.656338631143664	0.740369012063747	0.204591733744223	-0.173804162331836	NA
Y57G11C.20	WBGene00013315	6.86337253022191	5.81287592443024	-0.208877977375631	0.239665548787579	0.984253894914251
Y57G11C.21	WBGene00013316	0.362719621789198	1.16022372156283	1.70826389603642	-1.6774763246245	NA
Y57G11C.22	WBGene00013317	91.4209709493951	172.244369143135	0.944647345349827	-0.913859773937882	0.967314420834831
Y57G11C.23	WBGene00013318	2.02909485695763	2.09885537591596	0.0795540205079061	-0.0487664490961993	0.993626326235359
Y57G11C.24	WBGene00001330	2483.74249234097	4260.78005569649	0.809389545353706	-0.778601973941762	0.967314420834831
Y57G11C.25	WBGene00013319	429.866760083933	420.865032523812	0.000255663411849561	0.0305319080000951	0.999925292706964
Y57G11C.3	WBGene00013301	1007.531527603	1032.85281067243	0.0665972611541793	-0.035809689742234	0.972952187078185
Y57G11C.31	WBGene00013321	287.031296954539	356.924214388262	0.345197298946232	-0.314409727534286	0.973441734410426
Y57G11C.32	WBGene00013322	41.2092027131393	47.7343710903112	0.242849471433792	-0.21206190002184	0.979791137801739
Y57G11C.33	WBGene00013323	571.684628484103	612.927798292305	0.131285209196407	-0.10049763778446	0.967314420834831
Y57G11C.34	WBGene00013324	170.535409333945	181.253707197524	0.118726748255727	-0.0879391768437724	0.972952187078185
Y57G11C.36	WBGene00013325	257.034490990307	353.919820080903	0.492248163657502	-0.461460592245552	0.264917179762867
Y57G11C.37	WBGene00013326	168.616384926299	192.270782396281	0.220182383980497	-0.189394812568544	0.969860353872811
Y57G11C.38	WBGene00013327	46.070094422751	32.280842922986	-0.482364732390766	0.513152303802738	0.967314420834831
Y57G11C.39	WBGene00013328	40.2869242666492	63.5631731707377	0.688667053306242	-0.657879481894292	0.969860353872811
Y57G11C.4	WBGene00013302	234.265477810848	221.545726039896	-0.0497523025388185	0.0805398739507765	0.984347519209721
Y57G11C.40	WBGene00013329	3.15406154567636	4.9975788358431	0.694806084869627	-0.664018513457699	0.967314420834831
Y57G11C.41	WBGene00013330	0.647702788158225	0.218921630290378	-1.53412987771181	1.56491744912375	NA
Y57G11C.42	WBGene00013331	149.237306716657	201.289399431083	0.462450539347554	-0.431662967935606	0.974582385851387
Y57G11C.43	WBGene00013332	249.560616665974	209.380949375411	-0.222472524095657	0.253260095507608	0.967314420834831
Y57G11C.44	WBGene00013333	NA	NA	NA	NA	NA
Y57G11C.45	WBGene00013334	20.9514826977683	27.4076772676246	0.418315295542023	-0.387527724130068	0.972952187078185
Y57G11C.46	WBGene00013335	5.8968827680776	12.1816237108244	1.07746959860748	-1.04668202719552	0.967314420834831
Y57G11C.47	WBGene00013336	13.7630929144824	10.7725768546629	-0.322653753978387	0.353441325390335	0.967314420834831
Y57G11C.48	WBGene00013337	0.362719621034898	0.621214601646791	0.807024523195542	-0.776236951783389	NA
Y57G11C.49	WBGene00013338	0.3627195697639	0.570609171845011	0.684435923123505	-0.653648351711042	NA
Y57G11C.499	WBGene00077762	1.38154692920613	0.754152682640189	-0.842568457629279	0.87335602904197	NA
Y57G11C.5	WBGene00013303	6.39786076612413	7.05680781030284	0.172213694595038	-0.141426123183091	0.969860353872811
Y57G11C.50	WBGene00023520	6.05477781761926	5.23384501952233	-0.179415244159982	0.210202815571929	0.988950410608815
Y57G11C.51	WBGene00044258	37.4217751680275	22.0115626946626	-0.734828853642417	0.765616425054414	0.56559095523513
Y57G11C.52	WBGene00044741	1.1048409318499	0.670508128565888	-0.689724375732893	0.720511947145387	NA
Y57G11C.56	WBGene00045282	NA	NA	NA	NA	NA
Y57G11C.6	WBGene00013304	0.657122333150477	3.37794090424854	2.39269778046534	-2.36191020905338	0.963658519874915
Y57G11C.7	WBGene00013305	0.362719801816998	0.218921219329348	-0.697656139435022	0.728443710846969	NA
Y57G11C.8	WBGene00013306	27.8011188840471	43.5510539469567	0.67835225742482	-0.647564686012874	0.967314420834831
Y57G11C.9	WBGene00013307	3631.57852424143	5428.99079180215	0.610874833061638	-0.580087261649691	0.626534522390867
Y57G7A.1	WBGene00021965	24.1473498430223	16.6329238823304	-0.507035490831832	0.537823062243808	0.967314420834831
Y57G7A.10	WBGene00021973	643.865624373901	730.885178482107	0.213672721723312	-0.182885150311371	0.967314420834831
Y57G7A.11	WBGene00021974	4.13401697995799	6.43847523320702	0.669962325108723	-0.63917475369678	0.967314420834831
Y57G7A.12	WBGene00023499	1.87544277681214	1.61564777854269	-0.18433095729165	0.215118528703771	0.988043459703094
Y57G7A.2	WBGene00021966	562.464541596563	389.730722202639	-0.498496916011111	0.529284487423055	0.967314420834831
Y57G7A.3	WBGene00021967	1.07172858426485	2.88482536930851	1.45933197158903	-1.42854440017731	0.967314420834831
Y57G7A.4	WBGene00005813	NA	NA	NA	NA	NA
Y57G7A.5	WBGene00021968	0.362718946958341	0.933107784018226	1.39397920117904	-1.36319162976685	NA
Y57G7A.6	WBGene00021969	7.80048183452297	16.0213873258047	1.06915150369844	-1.03836393228651	0.967314420834831
Y57G7A.7	WBGene00021970	8.99249000875612	6.78121259962377	-0.376389804440997	0.407177375852936	0.969860353872811
Y57G7A.8	WBGene00021971	5.37466650903162	7.7128686687538	0.551879876799204	-0.521092305387283	0.967314420834831
Y57G7A.9	WBGene00021972	2.03192347550496	3.22453745811738	0.697033730610496	-0.666246159198501	0.967314420834831
Y58A7A.1	WBGene00021975	58.5808662996433	124.147037932823	1.11433597837208	-1.08354840696013	0.967314420834831
Y58A7A.2	WBGene00021976	26.1053709275154	27.7270210735185	0.117733538443679	-0.0869459670317165	0.989528259980347
Y58A7A.3	WBGene00021977	35.1568408964043	29.8716805529468	-0.204239463403273	0.235027034815251	0.969860353872811
Y58A7A.4	WBGene00021978	3.50853480814739	5.29331930233967	0.624091578465336	-0.593304007053407	0.967314420834831
Y58A7A.5	WBGene00021979	43.7598440828925	45.8635704097742	0.0985286445438897	-0.0677410731319176	0.988794636148602
Y58A7A.6	WBGene00021980	6.21828134091975	9.71467890018783	0.674437990850866	-0.643650419438915	0.967314420834831
Y58G8A.1	WBGene00021981	46.9513973621919	67.8854692364069	0.562722276781929	-0.531934705369977	0.969860353872811
Y58G8A.4	WBGene00021983	89.129497843371	152.00227182964	0.80090557492765	-0.770118003515706	0.914265243675314
Y58G8A.5	WBGene00044513	0.18622668547272	0.62165934059073	1.76985197479025	-1.73906440337798	NA
Y59A8A.1	WBGene00000813	965.889797756731	1199.24711749362	0.342986042602384	-0.312198471190438	0.967314420834831
Y59A8A.2	WBGene00013339	481.668170220532	463.973107230826	-0.0232108325288917	0.0539984039408408	0.988136903042801
Y59A8A.3	WBGene00013340	2178.74558316492	2352.60942917006	0.141551661711048	-0.110764090299099	0.968931280850728
Y59A8A.4	WBGene00005490	1.09525245513779	0.603635983119685	-0.828725163727599	0.859512735138733	NA
Y59A8B.1	WBGene00001080	2627.19420555789	5080.03658878632	0.982103609130329	-0.951316037718383	0.357521495335397
Y59A8B.10	WBGene00013347	3282.04960246277	3467.81303158074	0.11021664579406	-0.0794290743821166	0.967314420834831
Y59A8B.11	WBGene00013348	6.52512039463301	7.69161028422666	0.268068716968542	-0.237281145556599	0.967314420834831
Y59A8B.12	WBGene00013349	222.974244904535	206.994350037903	-0.0764981173771372	0.107285688789086	0.989637679987787
Y59A8B.13	WBGene00013350	349.868105715933	431.901806045956	0.334679767537099	-0.303892196125151	0.967314420834831
Y59A8B.14	WBGene00003919	686.309015677878	1048.76064055593	0.642542807663056	-0.611755236251112	0.967314420834831
Y59A8B.19	WBGene00013351	0.740806875367994	0.21892172548753	-1.72789478411043	1.75868235552238	NA
Y59A8B.20	WBGene00013352	351.977091059006	591.30265511862	0.779202794631006	-0.748415223219058	0.967314420834831
Y59A8B.21	WBGene00013353	61.0423913209373	78.3387465307084	0.390702135346556	-0.359914563934611	0.967314420834831
Y59A8B.22	WBGene00013354	701.832990529914	785.951759894695	0.194100571950565	-0.163313000538616	0.967314420834831
Y59A8B.23	WBGene00013355	663.567439845471	910.896143324643	0.48783104721612	-0.457043475804176	0.967314420834831
Y59A8B.24	WBGene00013356	0.186229732558284	0.33419473796059	0.874393163985676	-0.843605592573728	NA
Y59A8B.25	WBGene00044794	NA	NA	NA	NA	NA
Y59A8B.26	WBGene00045459	0.186229379438537	0.274926316556657	0.592751893259487	-0.561964321847542	NA
Y59A8B.3	WBGene00005350	0.651641735188291	0.21892163458781	-1.54287690092797	1.57366447233992	NA
Y59A8B.4	WBGene00005351	0.74080367503107	0.274927675954803	-1.39925153927889	1.43003911069084	NA
Y59A8B.6	WBGene00013343	2083.62654410343	2767.79141793889	0.440426074953329	-0.409638503541389	0.850183053516995
Y59A8B.7	WBGene00013344	154.910432566134	250.720512566063	0.725433298901	-0.694645727489075	0.00306619560911622
Y59A8B.8	WBGene00013345	312.644180534332	227.133064710594	-0.43019635170462	0.460983923116572	0.95262135737359
Y59A8B.9	WBGene00007062	NA	NA	NA	NA	NA
Y59C2A.1	WBGene00021984	65.7184241373789	132.778769052974	1.04544226228985	-1.0146546908779	0.967314420834831
Y59C2A.2	WBGene00021985	564.251265494396	827.701683226997	0.583560713638463	-0.552773142226518	0.967314420834831
Y59C2A.3	WBGene00021986	2103.98566568119	1738.345104248	-0.244622783236951	0.275410354648902	0.967314420834831
Y59E1A.1	WBGene00021987	NA	NA	NA	NA	NA
Y59E1A.2	WBGene00021988	NA	NA	NA	NA	NA
Y59E1B.1	WBGene00021990	1.08933505752329	1.1617385808897	0.123625269356985	-0.0928376979453708	0.992756395583717
Y59E1B.2	WBGene00021991	0.362719171207462	0.817322943667382	1.20284080571772	-1.17205323430552	NA
Y59E9AL.1	WBGene00021992	0.186229819131964	0.350578870948511	0.943442524460366	-0.91265495304842	NA
Y59E9AL.2	WBGene00043743	0.727054141186752	0.405518951832725	-0.811505889171717	0.842293460583196	NA
Y59E9AL.3	WBGene00021993	0.18622936134811	0.272190420537235	0.578323315537107	-0.547535744125161	NA
Y59E9AL.36	WBGene00195093	743.100046642428	881.695611136974	0.277511789900973	-0.246724218489028	0.967314420834831
Y59E9AL.4	WBGene00021994	3.24028540598943	11.7432604318709	1.888427792253	-1.85764022084105	0.967314420834831
Y59E9AL.5	WBGene00021995	0.186229818105709	0.350380022827416	0.942624004509949	-0.911836433098002	NA
Y59E9AL.6	WBGene00021996	1.10758456262964	2.14470660488711	0.984151021597352	-0.953363450185594	0.968720538283592
Y59E9AL.7	WBGene00043064	921.158032808939	819.042245849448	-0.138723245854329	0.169510817266278	0.967314420834831
Y59E9AL.8	WBGene00044346	NA	NA	NA	NA	NA
Y59E9AR.1	WBGene00021997	NA	NA	NA	NA	NA
Y59E9AR.10	WBGene00044498	NA	NA	NA	NA	NA
Y59E9AR.2	WBGene00021998	NA	NA	NA	NA	NA
Y59E9AR.3	WBGene00006549	NA	NA	NA	NA	NA
Y59E9AR.4	WBGene00021999	0.186229739602114	0.335498678888192	0.880011177148206	-0.849223605736258	NA
Y59E9AR.5	WBGene00022000	NA	NA	NA	NA	NA
Y59E9AR.7	WBGene00022002	NA	NA	NA	NA	NA
Y59E9AR.8	WBGene00022003	NA	NA	NA	NA	NA
Y59E9AR.9	WBGene00044497	NA	NA	NA	NA	NA
Y59H11AL.1	WBGene00022004	2.57285261269598	8.56933389613291	1.766601823971	-1.73581425255906	0.650041027397979
Y59H11AM.1	WBGene00022005	0.728308106235713	0.573057917514524	-0.315080375460643	0.345867946872741	NA
Y59H11AM.2	WBGene00022006	NA	NA	NA	NA	NA
Y59H11AM.3	WBGene00022007	NA	NA	NA	NA	NA
Y59H11AM.4	WBGene00022008	0.740806875367994	0.21892172548753	-1.72789478411043	1.75868235552238	NA
Y59H11AR.2	WBGene00022010	97.2667072799309	187.478740014865	0.977496590552998	-0.94670901914105	0.967314420834831
Y59H11AR.3	WBGene00022011	NA	NA	NA	NA	NA
Y59H11AR.4	WBGene00022012	12.6625355033976	16.2479604136809	0.390479887118514	-0.359692315706563	0.981051824804241
Y59H11AR.5	WBGene00044511	NA	NA	NA	NA	NA
Y5F2A.1	WBGene00012382	727.804494998242	1386.03455037933	0.960127925560854	-0.929340354148912	0.967314420834831
Y5F2A.2	WBGene00012383	349.174392009402	348.024002294862	0.0260266222875879	0.00476094912436286	0.99800461061014
Y5F2A.3	WBGene00012384	0.740806875367994	0.21892172548753	-1.72789478411043	1.75868235552238	NA
Y5F2A.4	WBGene00012385	523.981103782378	538.730853779964	0.0708374787776315	-0.0400499073656915	0.984253894914251
Y5H2A.1	WBGene00021162	0.740803605613386	0.272191538743746	-1.41368132864061	1.44446890005255	NA
Y5H2A.2	WBGene00021163	0.186227435055076	1.88237968628022	3.36820769658515	-3.33742012517325	0.845671041268968
Y5H2A.3	WBGene00000027	0.362719731906718	0.947569339991059	1.4161638603443	-1.3853762889318	NA
Y5H2A.4	WBGene00044521	2.24603919084345	4.29897280099341	0.967396452675128	-0.936608881263201	0.967314420834831
Y5H2B.1	WBGene00021164	1.38011533060144	8.86297224995419	2.71378933544301	-2.68300176403106	0.825830324983329
Y5H2B.2	WBGene00003612	196.710114988511	208.474731015356	0.114588954221245	-0.0838013828092897	0.967314420834831
Y5H2B.3	WBGene00021165	284.91810536175	369.14688189821	0.404435242005656	-0.373647670593708	0.967314420834831
Y5H2B.4	WBGene00021166	0.362719801816998	0.218921219329348	-0.697656139435022	0.72844371084697	NA
Y5H2B.5	WBGene00021167	29.5325957327862	52.1888391785506	0.852220718243806	-0.821433146831855	0.967314420834831
Y5H2B.6	WBGene00021168	0.947173492011201	2.63942908936842	1.50931286785918	-1.47852529644716	0.967314420834831
Y5H2B.7	WBGene00021169	1.1109250622097	1.03752829246023	-0.067823253173392	0.098610824585546	NA
Y60A3A.1	WBGene00006786	2671.27149734369	3525.2489146498	0.430986086742195	-0.400198515330248	0.967314420834831
Y60A3A.10	WBGene00000987	308.048877224629	401.853394472042	0.414297562536013	-0.383509991124072	0.420763275330331
Y60A3A.12	WBGene00000499	21.8104834235819	30.5127282142395	0.515177004540178	-0.484389433128216	0.825830324983329
Y60A3A.13	WBGene00013361	207.488191442182	224.748154406412	0.146067607827992	-0.11528003641607	0.967314420834831
Y60A3A.14	WBGene00013362	81.1775395635974	128.10167566242	0.688924400009336	-0.658136828597385	0.798166382493396
Y60A3A.16	WBGene00013364	0.362719132575235	0.448940894298645	0.338460243556775	-0.307672672144409	NA
Y60A3A.18	WBGene00004810	2.49873151899511	2.09415465001551	-0.224040338247191	0.254827909659165	0.988427682677098
Y60A3A.19	WBGene00013365	451.792756863692	377.382458558598	-0.228846204896843	0.259633776308791	0.967314420834831
Y60A3A.2	WBGene00013357	0.186226766285894	1.07176443488289	2.5556430686038	-2.52485549719145	NA
Y60A3A.21	WBGene00013366	31.2018500329263	64.8877430481472	1.087101985409	-1.05631441399705	0.967314420834831
Y60A3A.22	WBGene00005579	0.362718983810367	0.426917393885516	0.265892260527884	-0.235104689115759	NA
Y60A3A.23	WBGene00013367	0.362719749791982	0.335891015416017	-0.0800745234464318	0.110862094858338	NA
Y60A3A.24	WBGene00023519	10.2252160366067	12.7536071091709	0.349561589878509	-0.318774018466548	0.968720538283592
Y60A3A.25	WBGene00044211	2.36846471064613	6.86586240135719	1.56627633957515	-1.5354887681632	0.967314420834831
Y60A3A.3	WBGene00005398	0.362719066943675	0.427250190135354	0.267016120327274	-0.236228548915157	NA
Y60A3A.31	WBGene00194693	NA	NA	NA	NA	NA
Y60A3A.4	WBGene00005389	1.8671200428572	0.274299375650205	-2.7362038709147	2.76699144232689	NA
Y60A3A.5	WBGene00005387	14.8310268909831	6.74385421003112	-1.10618566787295	1.13697323928491	0.967314420834831
Y60A3A.6	WBGene00005388	1.21016127887882	0.596452906704265	-0.989931619005424	1.02071919041728	NA
Y60A3A.7	WBGene00013358	298.262018942714	190.207674925766	-0.61821724290513	0.649004814317082	0.911826155621773
Y60A3A.8	WBGene00013359	34.8902157792995	43.4647369567351	0.347810465099122	-0.317022893687173	0.967314420834831
Y60A3A.9	WBGene00013360	1892.62419122911	1744.04138314276	-0.0871661262156466	0.117953697627596	0.967314420834831
Y60A9.1	WBGene00013368	0.362720604345814	0.274926972897472	-0.369022672903906	0.399810244315852	NA
Y60A9.3	WBGene00013370	51.3326618782065	82.434294186433	0.714155147352615	-0.683367575940676	0.967314420834831
Y60A9A.1	WBGene00013371	NA	NA	NA	NA	NA
Y60C6A.1	WBGene00022013	3.61654286645282	0.54302320723089	-2.70473791939824	2.73552549081028	0.967314420834831
Y61A9LA.1	WBGene00022014	315.983690475911	554.702916008571	0.842652785473548	-0.811865214061606	0.825830324983329
Y61A9LA.10	WBGene00022021	903.611201352435	1420.35580779876	0.683265890427059	-0.652478319015113	0.354389006957911
Y61A9LA.11	WBGene00022022	116.793886969893	137.870891685189	0.270140702979445	-0.23935313156751	0.967314420834831
Y61A9LA.12	WBGene00044586	3.19222909546962	4.49510824783277	0.524579236860139	-0.493791665448173	0.967314420834831
Y61A9LA.3	WBGene00022015	1092.16677147204	1198.15091189893	0.164404034743994	-0.133616463332047	0.967314420834831
Y61A9LA.4	WBGene00022016	0.186228194785173	0.437075708693117	1.26159925907049	-1.23081168765829	NA
Y61A9LA.7	WBGene00022018	12.1133434959808	16.9166662620666	0.51263572926412	-0.48184815785217	0.969860353872811
Y61A9LA.8	WBGene00022019	1929.81270453196	3011.09387877646	0.672614424598272	-0.641826853186322	0.809786029585007
Y61A9LA.9	WBGene00022020	0.18622800181043	0.968633839882182	2.4096689595296	-2.37888138811819	NA
Y61B8A.1	WBGene00005335	0.186229851218146	0.356853162504541	0.969033785013601	-0.938246213601653	NA
Y61B8A.2	WBGene00005334	0.362719801816998	0.218921219329348	-0.697656139435022	0.72844371084697	NA
Y61B8A.4	WBGene00044654	3.79850067926191	8.8688282756746	1.25410100453773	-1.22331343312578	0.832766199989967
Y61B8B.1	WBGene00005582	0.663676699390967	2.02054527614326	1.63697972148109	-1.60619215006902	0.967314420834831
Y62E10A.1	WBGene00004410	1274.60887090858	1671.61393253441	0.421974653143543	-0.391187081731601	0.967314420834831
Y62E10A.10	WBGene00013378	1205.22801102862	1247.21419163323	0.0801907120996789	-0.0494031406877376	0.967314420834831
Y62E10A.11	WBGene00014938	639.691729602975	447.727146524755	-0.483969465606569	0.51475703701851	0.535707957457649
Y62E10A.12	WBGene00003077	691.223417201344	605.477699783016	-0.160290697091082	0.191078268503027	0.967314420834831
Y62E10A.13	WBGene00013379	1347.01857710895	1197.5027916589	-0.138953156910506	0.169740728322459	0.967314420834831
Y62E10A.14	WBGene00013380	216.431373275888	95.9482690860488	-1.14279338643712	1.17358095784906	0.584523939215187
Y62E10A.16	WBGene00013382	196.867062795936	220.244953630676	0.192674776445528	-0.161887205033578	0.973665298587573
Y62E10A.17	WBGene00013383	894.986876132391	1222.31656992191	0.480467118773843	-0.449679547361901	0.967314420834831
Y62E10A.19	WBGene00013385	89.0344470548049	180.690905759384	1.05187594619464	-1.02108837478269	0.967314420834831
Y62E10A.2	WBGene00013373	957.004097011268	813.070039954362	-0.204357894473303	0.23514546588525	0.967314420834831
